tree_idx,n_tips,true_R0,true_d,true_lambda,mle_R0,mle_d,mle_lambda
5455,488,2.98802,2.99401,8.9461617602,2.0,5.418447757876508,10.836895515753016
5456,16,0.747634,1.05152,0.78615210368,1.2465207652943087,0.6247604343853753,0.7787768547956627
5457,11,0.495868,1.37741,0.68301354188,1.2985598343964908,0.298461085925969,0.3875695783138231
5458,206,1.82067,3.03951,5.5339446717,2.0,5.0,10.0
5459,10,0.304783,1.11235,0.33902537005,1.3116429911177678,0.42732619270737204,0.5604994055856651
546,484,1.06211,1.5528,1.6492444080000002,2.0,5.0,10.0
5460,12,0.917749,2.1645,1.9864677105,1.3096159994940202,0.2080527464893729,0.27246920554115606
5461,483,6.24038,9.61538,60.0036250444,2.0,5.0,10.0
5462,12,0.294559,1.87617,0.55264275903,1.2714795637987855,0.28876566784784874,0.3671596453952477
5463,11,0.563591,1.24688,0.70273034608,1.258245665834561,0.28761702751478163,0.36189287829069366
5465,12,0.375,1.98413,0.7440487499999999,1.251380050011563,0.2716350036439255,0.3399186244448266
5467,29,2.39152,2.49377,5.9639008304,1.6049376285514614,0.39927845242164084,0.6408170125612858
5468,18,0.869048,1.08225,0.940527198,1.2747906214375897,0.531765048498547,0.6778890966342528
547,402,1.36411,1.74216,2.3764978776,2.0,5.025879787474108,10.051759574948216
5470,50,1.26309,1.27714,1.6131427626,1.2837810167860353,0.6142930616364269,0.7886177712722188
5471,47,1.1522,1.18906,1.3700349319999998,1.391875473023413,0.6067023787241261,0.8444541603710729
5472,18,1.04942,2.90698,3.0506429516,1.1862387819178744,0.2537928774133998,0.3010589537623038
5473,10,0.886165,1.75131,1.5519496261499999,1.2461597236742956,0.34130018063879414,0.4253145387948269
5474,214,1.28631,1.39665,1.7965248615,2.0,5.388261451860907,10.776522903721814
5475,11,0.275591,1.5748,0.43400070679999997,1.279812187604689,0.3173011235804095,0.4060858450988697
5476,11,0.783133,1.72117,1.34790502561,1.3796201151883332,0.3767547480827999,0.5197784289477438
5477,16,0.922671,1.75747,1.6215666023700002,1.3181493644662399,0.3005673857952942,0.39619270856534616
5478,56,1.21976,1.47493,1.7990606168,1.138138733387277,0.5217033551646729,0.5937707958510136
5479,19,1.02358,2.35849,2.4141031942,1.4157141462969864,0.2946798977726551,0.4171824999060976
548,407,2.35494,3.08642,7.2683339148,2.0,5.0,10.0
5481,26,0.438849,3.59712,1.57859251488,1.249199511108759,0.1222011462933647,0.15265361220660112
5484,360,7.13684,10.5263,75.12451889200001,2.0,5.0,10.0
5485,10,0.433884,1.03306,0.44822820504000005,1.2401684020521304,0.7781236378510304,0.965004348552703
5486,10,0.804171,1.15875,0.9318331462499999,1.2468450597091267,0.5946570221060472,0.7414451702342659
5488,63,0.993808,3.09598,3.07680969184,1.109618166351868,0.2239129574798918,0.2484578853012613
549,151,1.41739,2.17391,3.0812782948999997,2.0,4.674814052305287,9.349628104610574
5492,16,0.66055,2.29358,1.515024269,1.3231028635916529,0.17704644727412433,0.23425066137712247
5493,11,0.626609,1.43062,0.89643936758,1.4355855117528649,0.43535263788961437,0.6249859394577217
5494,19,1.17735,1.49031,1.7546164784999998,1.2371833630466076,0.43245257469540255,0.5350231307198224
5495,214,1.44223,3.98406,5.745930853799999,2.0,3.7122040599265613,7.424408119853123
5496,403,2.82243,3.11526,8.792603281800002,2.0,5.0,10.0
5497,265,3.6828,5.37634,19.799984952,2.0,5.0,10.0
5499,20,0.814338,1.83824,1.49694868512,1.2767753534283794,0.34111692229282164,0.4355296790208184
55,102,2.75664,4.42478,12.1975255392,2.0,2.531236400187959,5.062472800375918
550,335,1.26277,2.43309,3.0724330592999998,2.0,3.8245385903113345,7.649077180622669
5500,184,1.33028,4.58716,6.102207204799999,2.0,2.570781702873673,5.141563405747346
5501,18,0.669544,1.23305,0.8255812292,1.3519083952671744,0.42195431278402873,0.5704435778719197
5502,20,0.815961,1.62866,1.32892304226,1.2556984784875278,0.300850282464329,0.3777772419430009
5503,18,0.511258,1.3245,0.677161221,1.4026595239124253,0.3705184389839966,0.5197112172260677
5505,16,0.698413,5.29101,3.6953101671299997,1.2835186608763482,0.11949803329858388,0.15337795567675566
5506,57,0.868078,1.62866,1.41380391548,1.193132323290792,0.41119403108317965,0.49060888962958027
5507,482,3.71564,4.73934,17.6096812776,2.0,5.0,10.0
5508,254,9.20455,22.7273,209.19456921499997,2.0,5.0,10.0
5509,11,0.684987,1.34048,0.91821137376,1.202101811246951,0.3678332204557798,0.44217298054669196
551,364,1.18402,2.42131,2.8668794662000003,2.0,5.0,10.0
5510,83,1.01455,2.079,2.1092494500000005,1.2383334653082987,0.38446874018500976,0.47610050733601905
5511,22,1.18009,4.73934,5.592847740600001,1.2357828688939358,0.1379115868211317,0.17042877641553322
5513,227,1.54135,1.8797,2.897275595,2.0,5.175890049586732,10.351780099173464
5514,19,0.623773,1.09051,0.68023069423,1.2960374108026629,0.42093410156578615,0.5455463431118666
5515,10,0.78481,3.16456,2.4835783335999997,1.3835429532476304,0.14077489472598462,0.19476811359231302
5517,14,0.94621,1.22249,1.1567322629,1.3384806443712463,0.449756772169658,0.6019907342239756
5518,495,1.44834,1.75131,2.5364923254,2.0,5.013298629870281,10.026597259740562
552,212,1.31928,3.01205,3.973737324,2.0,3.6039890582892213,7.207978116578443
5520,184,5.18919,13.5135,70.124119065,2.0,4.405105406080381,8.810210812160761
5521,10,0.573317,1.20192,0.68908116864,1.3095694480773967,0.4727728809423974,0.6191289207616961
5522,409,2.53125,5.20833,13.1835853125,2.0,5.0,10.0
5523,11,0.462151,1.99203,0.92061865653,1.1926971319223965,0.3420312887212846,0.4079397370855972
5524,17,1.17404,1.42653,1.6748032812,1.2342081392916517,0.48225586479151655,0.595204113546824
5526,136,2.8,2.94118,8.235304,2.0,5.0,10.0
5527,184,6.45098,6.53595,42.163282731,2.0,5.0,10.0
5528,10,0.540835,1.81488,0.9815506248,1.3001729173802916,0.4013607722028806,0.5218384061170259
5529,16,0.516129,16.129,8.324644640999999,1.0950389021128493,0.1193295264101658,0.1306704735898342
553,275,1.49311,2.75482,4.1132492902,2.0,5.0,10.0
5530,13,0.444313,1.18483,0.52643537179,1.2631854936729756,0.3447574684217362,0.4354926329457562
5534,20,0.672131,2.73224,1.83642320344,1.1731452053320262,0.2412171077135193,0.2829826933581741
5535,496,2.8375,3.125,8.8671875,2.0,5.0,10.0
5536,10,0.542751,1.23916,0.67255532916,1.4975405594498596,0.41452736987653216,0.6207715493921808
5538,10,0.451314,1.5456,0.6975509184,1.2451726614803287,0.3147891257712317,0.3919668135416305
5539,382,1.50743,2.12314,3.2004849302,2.0,5.0,10.0
554,366,1.51439,3.59712,5.4474425568,2.0,4.656902492556675,9.31380498511335
5540,228,2.12431,2.76243,5.8682576733000005,2.0,5.0,10.0
5542,12,0.517812,1.27226,0.65879149512,1.4983283323484962,0.3025432268463494,0.4533090885440234
5544,20,0.356873,1.26103,0.45002755919000004,1.2798532363336153,0.43054396903121206,0.5510330921485166
5545,318,1.40678,3.38983,4.7687450473999995,2.0,5.0,10.0
5546,117,3.20415,3.46021,11.087031871499999,2.0,4.549014334737333,9.098028669474665
5547,10,0.414583,1.04167,0.43185867361,1.2869697239923372,0.34327142315742754,0.4417799287153713
5549,47,11.1364,15.1515,168.7331646,2.0,2.6538388004106563,5.307677600821313
555,206,1.73927,3.30033,5.7401649591,2.0,5.0,10.0
5550,33,0.88916,1.21803,1.0830235547999998,1.3167462222555888,0.5302613197659607,0.6982195896100916
5552,70,0.968187,1.06045,1.02671390415,1.2492582466184223,0.6747050440506542,0.8428808403153257
5554,160,1.61446,1.72117,2.7787601182,2.0,5.78775854566726,11.57551709133452
5555,13,0.582485,2.03666,1.1863239001,1.289845645574698,0.27633551587752736,0.3564301618722665
5556,10,0.67643,1.3947,0.943416921,1.4005034575789186,0.4863387755855205,0.6811191367622192
5557,10,0.941265,1.50602,1.4175639153,1.3673258872782839,0.5868636267772289,0.8024338291945261
5558,10,0.491667,8.33333,4.09722336111,1.1489972162280262,0.1163333289183158,0.1336666710816842
5559,10,0.409475,1.69205,0.69285217375,1.3796998900437119,0.197468052647159,0.2724466505244312
556,285,1.17295,2.21729,2.6007703055,2.0,3.6705513034114787,7.3411026068229575
5560,20,0.827004,2.1097,1.7447303388,1.2516060931897857,0.2588072684085368,0.32392475410192895
5561,266,1.24209,1.58228,1.9653341651999998,2.0,5.434727149734892,10.869454299469783
5562,10,0.444444,6.53595,2.9048637617999997,1.1643476905192711,0.11550824347451305,0.13449175652548695
5563,11,0.911032,1.18624,1.08070259968,1.244066150948775,0.28459925319463286,0.35406029748474277
5565,267,0.944828,2.29885,2.1720178478,1.087360307706604,0.4941577078634448,0.5373274772779856
5566,496,4.01887,9.43396,37.9138588252,2.0,5.0,10.0
5567,57,0.922311,1.99203,1.83727118133,1.221148326992036,0.29530497456583005,0.3606111756434891
5568,73,2.09582,2.457,5.1494297399999995,2.0,5.026923818223821,10.053847636447642
557,400,2.46296,3.7037,9.122064951999999,2.0,5.0,10.0
5570,13,0.853707,2.00401,1.71083736507,1.3482714734835644,0.27168349424731597,0.3663031051099922
5571,281,1.16085,1.93798,2.249704083,2.0,3.5516721558160076,7.103344311632015
5572,396,2.78736,2.87356,8.0096462016,2.0,5.380513654330195,10.76102730866039
5573,132,0.9275,2.5,2.31875,1.1597848748367556,0.2898196545317935,0.33612845175638784
5574,11,0.73183,2.50627,1.8341635741000002,1.2889190756174531,0.2322763187512289,0.29938537805265886
5575,52,1.34677,8.06452,10.8610536004,1.2701915830161565,0.11012286446232533,0.13987713553767467
5577,454,3.22939,3.58423,11.5748765197,2.0,5.0,10.0
5578,13,1.00387,1.93424,1.9417255088,1.3122594957146076,0.31850034904093283,0.41795510741738107
5579,463,2.00993,2.48139,4.987420202700001,2.0,5.0,10.0
558,192,1.30248,2.25734,2.9401402032000004,2.0,5.0,10.0
5580,28,0.76,1.33333,1.0133307999999999,1.4024496023706325,0.4175619552817079,0.5856095981499351
5582,356,1.499,1.99601,2.9920189900000005,2.0,5.0,10.0
5583,423,5.90566,9.43396,55.713760213600004,2.0,5.0,10.0
5584,368,5.01899,6.32911,31.765739798899997,2.0,5.0,10.0
5587,331,1.42034,1.69492,2.4073626727999997,2.0,5.778310143314798,11.556620286629595
5588,90,2.07165,3.11526,6.453728379,2.0,3.2241243600650504,6.448248720130101
5589,16,0.529475,1.07181,0.56749659975,1.3896744544463135,0.5522896620871548,0.7675028348573057
559,324,2.66667,4.5045,12.012015015,2.0,5.0,10.0
5590,298,2.08108,27.027,56.24534916,2.0,0.9310354661527116,1.8620709323054232
5591,433,5.04808,9.61538,48.539207470399994,2.0,5.0,10.0
5592,108,2.41463,3.48432,8.4133436016,2.0,3.897284160211693,7.794568320423386
5593,15,0.980412,1.03093,1.01073614316,1.2940455990168407,0.651470175582255,0.8430321136029455
5594,314,2.72593,3.7037,10.096026941,2.0,5.0,10.0
5595,460,3.48113,9.43396,32.8408411748,2.0,5.0,10.0
5596,107,1.9004,3.98406,7.571307624,2.0,3.8573604349314485,7.714720869862897
5597,16,0.559286,1.04932,0.5868699855199999,1.1808215284127919,0.6150487201121121,0.7262627697311156
5598,20,1.27087,1.5748,2.001366076,1.2773918192697573,0.41098997003325627,0.5249952255224043
5599,10,0.466368,4.4843,2.0913340224,1.452471180278804,0.10193799707427317,0.14806200292572683
56,305,2.26346,2.83286,6.4120652956,2.0,5.0,10.0
560,134,1.85185,2.849,5.275920650000001,2.0,4.067877700167662,8.135755400335324
5600,222,1.25522,1.60514,2.0148038308,1.1023260296363766,0.872533540611088,0.9618164335463909
5601,14,0.394628,2.06612,0.81534880336,1.3534356017781521,0.24771093020872226,0.3352607918940679
5602,448,3.47668,5.18135,18.013895918,2.0,5.0,10.0
5603,249,1.9022,1.99601,3.796810222,2.0,5.5489048706250275,11.097809741250055
5604,11,0.398734,2.1097,0.8412091198,1.307165504637513,0.3011740377610899,0.3936843130536925
5605,11,0.463636,1.0101,0.4683187236,1.2636074341442292,0.441838961295861,0.5583109961880143
5606,82,2.7191,3.74532,10.183899612,2.0,4.91913122239655,9.8382624447931
5607,63,1.20218,1.21065,1.455419217,2.0,4.103641090391372,8.207282180782745
5609,434,1.74617,2.18818,3.8209342706,2.0,5.0,10.0
561,105,1.19444,1.98413,2.3699242372,2.0,4.00104972302638,8.00209944605276
5610,482,1.81567,2.30415,4.183576030499999,2.0,5.0,10.0
5611,10,0.678146,1.3245,0.898204377,1.3746731855586651,0.5136202217091386,0.7060599463442494
5613,10,0.576068,1.7094,0.9847306392,1.2745479417578252,0.29724412936325406,0.37885189327953217
5615,389,5.29252,6.80272,36.0035316544,2.0,5.0,10.0
5616,173,9.15741,9.25926,84.7908401166,2.0,5.0,10.0
5617,171,3.29891,5.43478,17.928850089799997,2.0,5.0,10.0
5618,112,1.6314,1.70648,2.783951472,2.0,5.47224363210399,10.94448726420798
5619,10,0.45,2.0,0.9,1.3812698568893973,0.24432858221325016,0.3374837057876854
562,380,2.4254,3.1746,7.699674839999999,2.0,5.0,10.0
5620,13,0.485294,2.94118,1.42733700692,2.0,0.35166334326773263,0.7033266865354653
5621,481,2.12941,2.35294,5.0103739653999995,2.0,5.199866143023868,10.399732286047737
5622,41,0.746711,3.28947,2.4562834331700003,1.2102387800868122,0.1657812951040101,0.200634952347889
5623,391,1.10891,1.9802,2.195863582,2.0,5.0,10.0
5624,23,11.0337,11.236,123.9746532,2.0,1.997647986631392,3.995295973262784
5625,366,1.41957,1.65837,2.3541723008999997,2.0,5.521250791309801,11.042501582619602
5626,33,8.78049,12.1951,107.078953599,2.0,2.008312845042981,4.016625690085962
563,220,1.3236,2.43309,3.220437924,2.0,4.436927267814972,8.873854535629944
5630,10,0.735816,1.77305,1.3046385588,1.3493979086916192,0.31123628482834165,0.41998159185631334
5632,12,0.552432,1.08108,0.5972231865600001,1.2911473359917367,0.2537178848914194,0.32758717117101427
5633,151,1.32024,1.96464,2.5937963136,1.1423690750072832,0.7041722876041091,0.8044246448360687
5635,205,1.02978,2.48139,2.5552857942,2.0,2.6767431773069634,5.353486354613927
5636,12,0.455683,1.04275,0.47516344825,1.3323559023402365,0.625223894598313,0.8330207462522122
5637,325,5.59649,8.77193,49.0920185257,2.0,5.0,10.0
5638,12,0.933673,1.70068,1.5878789976399998,1.420651573108095,0.2676250662881744,0.3802019714254532
5639,142,2.31667,16.6667,38.611243888999994,1.1500761334970018,0.22626106448240768,0.26021745020084325
564,200,1.5671,2.1645,3.39198795,1.1118948939282411,0.6798986148134757,0.7559757981999876
5640,10,0.920225,1.1236,1.0339648099999998,1.3609892904608434,0.4112930856112392,0.5597654847574913
5641,116,2.73699,2.89017,7.9103663883,2.0,5.0,10.0
5643,16,0.522901,3.81679,1.99580330779,1.3900922014719548,0.13292052512009936,0.1847717853850072
5645,13,0.424691,1.23457,0.52431076787,1.3649279121055937,0.3922969237501009,0.5354570210596725
5646,12,0.795574,1.05374,0.8383281467599999,1.3949819958906873,0.6329367140144804,0.882935320588413
5647,11,1.25936,2.6738,3.367276768,1.3285378143811573,0.2768795043711328,0.36784489158416284
5648,330,1.80372,2.06612,3.7267019664000003,2.0,5.488023061782843,10.976046123565686
5649,12,1.06854,3.11526,3.3287799204,1.6672171285387558,0.25506578190298107,0.42525004049278065
565,291,1.23486,1.83486,2.2657952196,2.0,5.0,10.0
5652,251,2.29348,5.43478,12.464559234400001,2.0,5.0,10.0
5653,14,1.0339,1.05932,1.095230948,1.307453852508576,0.6338223548376207,0.8286934796385048
5654,414,2.46291,2.96736,7.308340617600001,2.0,5.0,10.0
5655,68,1.1134,1.14548,1.275377432,1.1692375472291003,0.5667477765420964,0.662662780141627
5656,20,0.852893,1.65289,1.40973831077,1.2074641850531505,0.42102793074028766,0.5083761472759357
5657,17,0.891371,1.01523,0.9049465803300001,1.350620636427017,0.5047178711870386,0.6816823723987273
5658,21,1.82046,2.08768,3.8005379328,1.6938298249268613,0.3856324461796813,0.6531957387986468
5659,22,1.22576,1.38504,1.6977266304,1.635704531210864,0.3995387824733916,0.6535273968861983
566,451,1.01129,2.25734,2.2828253686,1.0557136443312662,0.7214704739158163,0.7616662232950723
5660,99,1.56308,3.07692,4.8094721136,2.0,2.7039878905043317,5.4079757810086635
5662,207,1.5694,3.55872,5.585055168,2.0,2.8448048697078416,5.689609739415683
5663,401,1.19064,3.34448,3.9820716671999996,2.0,2.697918820039843,5.395837640079686
5664,19,0.757991,1.52207,1.15371536137,1.210551147428163,0.39267069166380186,0.4753479563550257
5665,12,0.458506,2.07469,0.95125781314,1.3896022093588387,0.2649310999396914,0.36814884180406243
5666,39,1.18047,2.95858,3.4925149326,1.2122574836080797,0.1988574253168434,0.24106640201137822
5667,193,1.17772,2.65252,3.1239258544000004,1.1153626778299617,0.4396532298326346,0.4903728037427189
5668,14,0.41056,1.07759,0.4424153504,1.310421005270643,0.4268129541037983,0.5593046603792322
5669,167,3.16216,3.37838,10.6829781008,2.0,5.069172541502441,10.138345083004882
567,132,2.3451,3.92157,9.196473807,2.0,5.0,10.0
5671,467,1.35606,7.57576,10.2731851056,2.0,3.3797348444153403,6.759469688830681
5672,13,0.608799,1.18906,0.72389853894,1.3598315482654828,0.3911762725453177,0.5319338363400199
5673,22,0.714286,35.7143,25.5102244898,1.0311279376050257,0.12308431949135798,0.12691568050864202
5674,171,5.26857,5.71429,30.1061368653,2.0,5.0,10.0
5676,17,0.872951,1.36612,1.19255582012,1.3749050420765119,0.3967040363908625,0.5454303798459009
5677,272,6.03797,6.32911,38.214976306699995,2.0,5.0,10.0
5678,218,3.42484,6.53595,22.384582998,2.0,5.0,10.0
5679,166,0.95106,1.63132,1.5514831992000002,1.079897285896284,0.40694088217727975,0.4394543541834839
568,380,1.6189,3.04878,4.935669942,2.0,5.0,10.0
5680,384,1.59569,2.69542,4.3010547398,2.0,5.0,10.0
5681,382,3.16318,4.1841,13.235061438,2.0,5.0,10.0
5682,35,1.02463,2.46305,2.5237149215,1.260528271581746,0.2807254367034477,0.35386234951682777
5683,201,1.36743,2.08768,2.8547562624,2.0,5.0,10.0
5684,16,0.665072,4.78469,3.1821633476800004,1.363346807012237,0.12536772131406532,0.17091968255593093
5685,152,1.03006,1.15607,1.1908214642,2.0,5.784277912512555,11.56855582502511
5686,106,1.23261,2.39808,2.9558973888000004,1.192957008389234,0.4214922511105187,0.5028221349440481
5687,15,1.07431,1.61551,1.7355585481000002,1.4182047176134056,0.343550017939239,0.4872242561775989
5688,378,3.70769,3.84615,14.2603318935,2.0,5.043205546928732,10.086411093857464
569,115,1.06692,1.91205,2.040004386,1.1798853577407422,0.5698479247124129,0.6723552225071248
5692,338,4.11111,11.1111,45.678954321,2.0,5.0,10.0
5693,44,21.85,50.0,1092.5,2.0,1.4554655397164589,2.9109310794329177
5694,427,2.27385,3.07692,6.9964545419999995,2.0,5.0,10.0
5695,479,3.05058,3.89105,11.869959309,2.0,5.0,10.0
5696,15,1.58276,1.72414,2.7288998263999997,1.4645865975516774,0.39848286788605225,0.5836126676598679
5697,219,2.95753,3.861,11.419023330000002,2.0,5.0,10.0
5698,361,3.33333,3.92157,13.0718869281,2.0,5.0,10.0
5699,12,0.536313,2.7933,1.4980831029000001,1.294670648705517,0.18246408199880157,0.23623089140684508
57,139,1.05238,4.7619,5.011328322000001,1.1394588398424506,0.14042015215105155,0.16000298366053758
570,479,1.38941,1.89036,2.6264850876000003,2.0,5.0588004767543255,10.117600953508651
5700,320,1.17009,1.46628,1.7156795652,2.0,5.945339520095911,11.890679040191822
5701,20,1.21627,1.98413,2.4132377950999997,1.40074191197101,0.43219877977683935,0.6053989451361474
5702,239,1.35976,6.09756,8.2912181856,2.0,2.1693928764326884,4.338785752865377
5703,326,6.28205,12.8205,80.539022025,2.0,5.0,10.0
5705,284,1.6311,3.04878,4.972865058,2.0,5.0,10.0
5707,498,2.72685,4.62963,12.6243065655,2.0,5.0,10.0
5708,28,1.00265,2.65252,2.6595491780000002,1.3061300691194067,0.26658133121054806,0.34818989255997657
5709,19,0.806008,1.25156,1.00876737248,1.218317425838643,0.36074955605113534,0.43950747050065253
571,385,2.11847,3.48432,7.381427390399999,2.0,5.0,10.0
5710,12,0.804721,1.07296,0.8634334441599999,1.2752105766990283,0.7139967664752132,0.910496228338098
5711,33,7.59231,7.69231,58.4024021361,2.0,2.5981731535964387,5.1963463071928775
5713,11,1.13242,2.28311,2.5854394262000002,1.2361849995444831,0.3541035187865745,0.43773745820988147
5714,53,56.7143,71.4286,4051.02304898,2.0,2.225374135778054,4.450748271556108
5718,489,2.2437,4.20168,9.427309416,2.0,5.0,10.0
5719,234,3.04615,3.07692,9.372759858,2.0,5.0,10.0
572,441,1.18671,1.79533,2.1305360643,2.0,4.521410901412036,9.042821802824072
5721,15,0.917373,1.05932,0.9717915663600001,1.299580802660194,0.5601165109660388,0.727916664904472
5722,12,0.596798,1.4556,0.8686991688000001,1.362979636841925,0.29816351197904994,0.40639079527671845
5723,13,0.587462,1.01112,0.5939945774400001,1.2077166600879083,0.5136588451281432,0.6203543448627733
5724,257,1.49378,4.14938,6.1982608564,2.0,3.632376476797779,7.264752953595558
5726,171,1.23039,4.90196,6.0313225644,1.1279683921808894,0.3920101661496864,0.4421750768304251
5727,443,3.18182,4.78469,15.2240223358,2.0,5.0,10.0
5728,370,2.2753,4.04858,9.211734074,2.0,5.0,10.0
5729,31,2.4554,4.69484,11.527710136,1.5691999938474486,0.2234700079993298,0.35066913517763765
573,432,1.73744,2.28311,3.9667666384000007,2.0,5.0,10.0
5731,131,0.995334,1.55521,1.54795339014,1.1235198509090192,0.42562009143000046,0.47819262166731724
5732,411,1.13922,1.49701,1.7054237321999999,2.0,5.3141741299022085,10.628348259804417
5733,138,5.02717,5.43478,27.3215629726,2.0,5.0,10.0
5734,193,4.47561,12.1951,54.580511511,2.0,4.344338285023618,8.688676570047235
5735,163,1.71579,10.5263,18.060920277,2.0,1.51295906055304,3.02591812110608
5736,21,0.564557,2.53165,1.42926072905,1.3471412110063936,0.16990178981190193,0.2288817028793593
5738,434,1.67492,3.09598,5.1855188216,2.0,5.0,10.0
5739,11,0.350126,2.51889,0.8819288801399999,1.2932391146084972,0.313194419418622,0.40503527366926106
574,158,2.60816,4.08163,10.645544100799999,2.0,5.0,10.0
5740,39,1.03108,1.10988,1.1443750704,1.1508131705147757,0.710155468561583,0.8172562663337615
5743,150,1.80663,2.76243,4.9906889109,2.0,4.59870063983212,9.19740127966424
5746,11,0.470067,2.21729,1.0422748584300001,1.3214821029102608,0.20944145980221446,0.2767731407360252
5747,275,1.94595,9.00901,17.5310830095,2.0,2.35507255995685,4.7101451199137
5748,14,0.581538,1.02564,0.5964486343200001,1.5056720745180732,0.5668498444564309,0.8534899812429615
5749,169,15.7778,27.7778,438.27257283999995,2.0,5.0,10.0
575,237,1.1087,1.67224,1.854012488,1.0967524780688134,0.5307112042454992,0.5820588283951355
5750,10,0.480808,2.0202,0.9713283216,1.4011146033525161,0.18235641468891012,0.25550223563563923
5751,10,0.897623,1.82815,1.64098948745,1.2774322121606019,0.23831314626545327,0.30442888962083103
5752,10,0.85801,1.21359,1.0412723559000001,1.4241216107336079,0.29278328010778215,0.4169589964629638
5753,221,4.88312,6.49351,31.7085885512,2.0,5.0,10.0
5754,64,7.11,10.0,71.10000000000001,2.0,3.21086717997061,6.42173435994122
5755,362,1.95745,2.12766,4.164788067,2.0,5.5112307398661295,11.022461479732259
5756,15,0.573604,1.26904,0.72792642016,1.3140723016889766,0.42658770082205516,0.5605670818914466
5757,14,0.737261,1.59236,1.1739849259600001,1.269661667457681,0.38905589484618547,0.49396935618464805
5759,36,2.43264,2.59067,6.3021674688,1.4971419756538487,0.46626626529768345,0.6980667976085153
576,190,1.17797,2.82486,3.3276003342,1.1169214506353315,0.4534202039080316,0.5064347518963265
5760,13,0.40625,1.00806,0.409524375,1.4131133906031932,0.5667680843883113,0.8009075694156432
5761,338,2.30435,3.95257,9.1081046795,2.0,5.0,10.0
5762,51,1.44248,1.47493,2.1275570264,1.3645951266686616,0.5991427829289375,0.8175873217635279
5763,17,0.660798,1.17371,0.77558522058,1.2575480852710121,0.5217739161512265,0.6561557892003325
5764,12,0.789364,1.04275,0.823109311,1.4695851811654064,0.5851267990082161,0.8598936729252236
5765,13,0.603696,1.02669,0.6198086462400001,1.4672113021479263,0.4099334886130027,0.6014590476219258
5766,100,8.18367,20.4082,167.013974094,2.0,2.57271614970594,5.14543229941188
5767,10,0.399689,1.55521,0.62160032969,1.376777315299657,0.33028499166547304,0.45472888410895956
5768,14,0.785366,2.43902,1.91552338132,1.2472851884901464,0.2490175026607112,0.3105958427435107
5769,17,0.817337,3.09598,2.53045900526,1.249305185997316,0.16061780207291587,0.20066065309318426
577,358,1.05977,2.29885,2.4362522645,1.067936126281382,0.45979033499786115,0.49102670925923475
5770,436,2.29231,2.5641,5.8777120709999995,2.0,5.15855410655844,10.31710821311688
5771,23,0.701592,1.32626,0.93049340592,1.1340713171703818,0.4599605971686449,0.5216281202775205
5772,11,0.629139,3.31126,2.08324280514,1.3849334592618907,0.20565770680088152,0.2848222393036125
5773,107,1.2598,1.45138,1.828448524,1.191402808023413,0.7692170162844988,0.9164473131807432
5774,441,1.26206,1.30378,1.6454485868,2.0,6.148538598297384,12.297077196594769
5775,10,0.452514,1.8622,0.8426715708000001,1.2392508374909004,0.1930005096032891,0.23917604316204658
5776,451,1.09231,3.07692,3.3609504851999996,2.0,2.7779577804079394,5.555915560815879
5778,12,0.426045,1.60772,0.6849610674000001,1.4323486824015388,0.2787281773028906,0.39923593750797787
5779,160,2.70588,5.88235,15.916933218,2.0,4.461551520156566,8.923103040313132
578,311,1.32161,1.67504,2.2137496144,2.0,5.263487782430611,10.526975564861223
5780,332,1.62633,2.12314,3.4529262762,2.0,5.0,10.0
5783,183,2.97959,6.80272,20.2693164848,2.0,5.0,10.0
5784,417,1.10714,1.42857,1.5816269898,2.0,5.142429581592642,10.284859163185285
5786,165,1.2439,4.87805,6.067806395,1.1319467110274914,0.3581510999808648,0.40540795967421817
5787,474,1.12292,1.28041,1.4377979972,2.0,6.276280963522034,12.552561927044067
5788,52,1.01579,2.63158,2.6731326481999997,1.160124202355901,0.26841856975400324,0.31139887913337483
5789,322,3.70629,6.99301,25.9181230329,2.0,5.0,10.0
579,186,1.10406,2.53807,2.8021815642,1.1190724267237528,0.6132154451312494,0.6862324962875136
5790,21,0.608146,1.40449,0.85413497554,1.4303078219906695,0.3524656101881679,0.5041343192348507
5793,169,1.56187,3.34448,5.2236429776,2.0,3.815355347854524,7.630710695709048
5794,11,0.350158,1.05152,0.36819814016,1.3282211087696953,0.3918137749714522,0.5204153266238222
5795,352,1.20202,2.0202,2.428320804,2.0,5.0,10.0
5796,10,0.430233,1.05708,0.45479069963999996,1.3517473231817536,0.37533746980768257,0.5073614201023472
5797,133,1.77841,2.84091,5.0523027531,2.0,4.6263592278195995,9.252718455639199
5798,384,1.60736,3.06748,4.9305446528,2.0,5.0,10.0
5799,197,2.38736,2.74725,6.558674760000001,2.0,5.0,10.0
58,413,2.86256,4.73934,13.566645110400001,2.0,5.0,10.0
580,134,1.03138,2.09205,2.1576985289999997,1.113230534423423,0.34996826700580136,0.38959536091010744
5802,10,0.504551,1.30039,0.6561130748899999,2.0,1.2024541512048097,2.4049083024096194
5803,12,0.651389,1.38889,0.9047076682099999,1.2529055728588856,0.3250377436887465,0.40724160045710855
5804,15,0.691554,1.22399,0.8464551804599999,1.2805706316245615,0.46560324139346737,0.5962378369176757
5805,245,1.1658,1.72712,2.013476496,2.0,4.991343441764044,9.982686883528087
5806,18,0.901941,1.02145,0.92128763445,1.3301184333092622,0.7027158784548844,0.9346953433119527
